Source,Target
203577,583209
203577,17896
203577,45105
203577,210356
203577,187842
203577,684772
203577,830016
203577,822573
203577,168204
203577,950003
203577,839720
203577,358288
203577,860021
203577,446990
203577,17126
203577,287244
203577,168319
203577,966801
203577,555857
203577,102609
203577,404908
203577,582137
203577,339453
203577,918922
203577,606164
203577,862660
203577,33619
203577,754402
203577,692566
203577,133733
203577,884098
203577,200019
203577,499381
203577,86759
203577,71888
203577,386703
203577,100283
203577,607351
203577,698881
203577,897957
203577,95089
203577,506652
203577,765242
203577,12058
203577,294618
203577,111635
203577,809608
203577,350486
203577,261569
203577,230772
203577,756099
203577,467145
203577,319670
203577,333519
203577,24484
203577,923817
203577,168308
203577,707549
203577,949057
203577,537251
203577,415224
203577,131806
203577,172506
203577,950791
203577,783657
203577,77174
203577,35970
203577,50997
203577,481191
203577,102792
203577,625089
203577,593324
203577,273822
203577,476278
203577,499985
203577,339588
203577,913194
407880,655448
407880,86307
407880,798236
407880,734785
407880,221316
407880,168087
407880,838135
407880,480744
407880,997377
407880,791422
407880,108239
407880,688631
407880,634027
407880,995316
407880,159886
407880,680243
407880,444318
407880,385254
407880,218080
407880,171812
407880,455533
407880,465698
407880,445127
407880,296490
407880,130004
407880,358487
407880,363822
407880,547275
407880,350356
407880,580541
407880,297422
407880,894713
407880,598704
407880,133333
407880,605224
407880,360254
407880,80140
407880,854241
407880,833761
407880,735033
407880,140246
407880,151203
407880,886018
407880,962410
407880,544056
407880,692363
407880,286704
407880,352702
407880,829911
407880,258717
407880,77142
407880,143288
407880,406373
407880,434668
407880,163885
407880,822198
407880,555171
407880,407707
407880,614626
407880,735869
407880,677618
407880,950962
407880,239362
407880,339282
407880,480769
407880,40744
407880,681015
407880,338183
407880,961772
407880,25678
407880,221062
407880,162704
407880,220354
407880,387268
407880,223644
407880,102628
407880,55194
407880,896621
407880,886209
407880,379565
407880,995619
407880,869269
407880,782323
407880,583209
407880,17896
407880,45105
407880,210356
407880,187842
407880,684772
407880,830016
407880,822573
407880,168204
407880,950003
407880,839720
407880,358288
407880,860021
407880,446990
407880,17126
407880,287244
407880,168319
407880,966801
407880,555857
407880,102609
407880,404908
407880,582137
407880,339453
407880,918922
407880,606164
407880,862660
407880,33619
407880,754402
407880,692566
407880,133733
407880,884098
407880,200019
407880,499381
407880,86759
407880,71888
407880,386703
407880,100283
407880,607351
407880,698881
407880,897957
407880,95089
407880,506652
407880,765242
407880,12058
407880,294618
407880,111635
407880,809608
407880,350486
407880,261569
407880,230772
407880,756099
407880,467145
407880,319670
407880,333519
407880,24484
407880,923817
407880,168308
407880,707549
407880,949057
407880,537251
407880,415224
407880,131806
407880,172506
407880,950791
407880,783657
407880,77174
407880,35970
407880,50997
407880,481191
407880,102792
407880,625089
407880,593324
407880,273822
407880,476278
407880,499985
407880,339588
407880,913194
655448,86307
655448,798236
655448,734785
655448,221316
655448,168087
655448,838135
655448,480744
655448,997377
655448,791422
655448,108239
655448,688631
655448,634027
655448,995316
655448,159886
655448,680243
655448,444318
655448,385254
655448,218080
655448,171812
655448,455533
655448,465698
655448,445127
655448,296490
655448,130004
655448,358487
655448,363822
655448,547275
655448,350356
655448,580541
655448,297422
655448,894713
655448,598704
655448,133333
655448,605224
655448,360254
655448,80140
655448,854241
655448,833761
655448,735033
655448,140246
655448,151203
655448,886018
655448,962410
655448,544056
655448,692363
655448,286704
655448,352702
655448,829911
655448,258717
655448,77142
655448,143288
655448,406373
655448,434668
655448,163885
655448,822198
655448,555171
655448,407707
655448,614626
655448,735869
655448,677618
655448,950962
655448,239362
655448,339282
655448,480769
655448,40744
655448,681015
655448,338183
655448,961772
655448,25678
655448,221062
655448,162704
655448,220354
655448,387268
655448,223644
655448,102628
655448,55194
655448,896621
655448,886209
655448,379565
655448,995619
655448,869269
655448,782323
655448,583209
655448,17896
655448,45105
655448,210356
655448,187842
655448,684772
655448,830016
655448,822573
655448,168204
655448,950003
655448,839720
655448,358288
655448,860021
655448,446990
655448,17126
655448,287244
655448,168319
655448,966801
655448,555857
655448,102609
655448,404908
655448,582137
655448,339453
655448,918922
655448,606164
655448,862660
655448,33619
655448,754402
655448,692566
655448,133733
655448,884098
655448,200019
655448,499381
655448,86759
655448,71888
655448,386703
655448,100283
655448,607351
655448,698881
655448,897957
655448,95089
655448,506652
655448,765242
655448,12058
655448,294618
655448,111635
655448,809608
655448,350486
655448,261569
655448,230772
655448,756099
655448,467145
655448,319670
655448,333519
655448,24484
655448,923817
655448,168308
655448,707549
655448,949057
655448,537251
655448,415224
655448,131806
655448,172506
655448,950791
655448,783657
655448,77174
655448,35970
655448,50997
655448,481191
655448,102792
655448,625089
655448,593324
655448,273822
655448,476278
655448,499985
655448,339588
655448,913194
86307,798236
86307,734785
86307,221316
86307,168087
86307,838135
86307,480744
86307,997377
86307,791422
86307,108239
86307,688631
86307,634027
86307,995316
86307,159886
86307,680243
86307,444318
86307,385254
86307,218080
86307,171812
86307,455533
86307,465698
86307,445127
86307,296490
86307,130004
86307,358487
86307,363822
86307,547275
86307,350356
86307,580541
86307,297422
86307,894713
86307,598704
86307,133333
86307,605224
86307,360254
86307,80140
86307,854241
86307,833761
86307,735033
86307,140246
86307,151203
86307,886018
86307,962410
86307,544056
86307,692363
86307,286704
86307,352702
86307,829911
86307,258717
86307,77142
86307,143288
86307,406373
86307,434668
86307,163885
86307,822198
86307,555171
86307,407707
86307,614626
86307,735869
86307,677618
86307,950962
86307,239362
86307,339282
86307,480769
86307,40744
86307,681015
86307,338183
86307,961772
86307,25678
86307,221062
86307,162704
86307,220354
86307,387268
86307,223644
86307,102628
86307,55194
86307,896621
86307,886209
86307,379565
86307,995619
86307,869269
86307,782323
86307,583209
86307,17896
86307,45105
86307,210356
86307,187842
86307,684772
86307,830016
86307,822573
86307,168204
86307,950003
86307,839720
86307,358288
86307,860021
86307,446990
86307,17126
86307,287244
86307,168319
86307,966801
86307,555857
86307,102609
86307,404908
86307,582137
86307,339453
86307,918922
86307,606164
86307,862660
86307,33619
86307,754402
86307,692566
86307,133733
86307,884098
86307,200019
86307,499381
86307,86759
86307,71888
86307,386703
86307,100283
86307,607351
86307,698881
86307,897957
86307,95089
86307,506652
86307,765242
86307,12058
86307,294618
86307,111635
86307,809608
86307,350486
86307,261569
86307,230772
86307,756099
86307,467145
86307,319670
86307,333519
86307,24484
86307,923817
86307,168308
86307,707549
86307,949057
86307,537251
86307,415224
86307,131806
86307,172506
86307,950791
86307,783657
86307,77174
86307,35970
86307,50997
86307,481191
86307,102792
86307,625089
86307,593324
86307,273822
86307,476278
86307,499985
86307,339588
86307,913194
591465,359918
591465,152017
591465,754456
591465,822420
591465,843626
591465,767782
591465,151106
591465,843412
591465,467319
798236,734785
798236,221316
798236,168087
798236,838135
798236,480744
798236,997377
798236,791422
798236,108239
798236,688631
798236,634027
798236,995316
798236,159886
798236,680243
798236,444318
798236,385254
798236,218080
798236,171812
798236,455533
798236,465698
798236,445127
798236,296490
798236,130004
798236,358487
798236,363822
798236,547275
798236,350356
798236,580541
798236,297422
798236,894713
798236,598704
798236,133333
798236,605224
798236,360254
798236,80140
798236,854241
798236,833761
798236,735033
798236,140246
798236,151203
798236,886018
798236,962410
798236,544056
798236,692363
798236,286704
798236,352702
798236,829911
798236,258717
798236,77142
798236,143288
798236,406373
798236,434668
798236,163885
798236,822198
798236,555171
798236,407707
798236,614626
798236,735869
798236,677618
798236,950962
798236,239362
798236,339282
798236,480769
798236,40744
798236,681015
798236,338183
798236,961772
798236,25678
798236,221062
798236,162704
798236,220354
798236,387268
798236,223644
798236,102628
798236,55194
798236,896621
798236,886209
798236,379565
798236,995619
798236,869269
798236,782323
798236,583209
798236,17896
798236,45105
798236,210356
798236,187842
798236,684772
798236,830016
798236,822573
798236,168204
798236,950003
798236,839720
798236,358288
798236,860021
798236,446990
798236,17126
798236,287244
798236,168319
798236,966801
798236,555857
798236,102609
798236,404908
798236,582137
798236,339453
798236,918922
798236,606164
798236,862660
798236,33619
798236,754402
798236,692566
798236,133733
798236,884098
798236,200019
798236,499381
798236,86759
798236,71888
798236,386703
798236,100283
798236,607351
798236,698881
798236,897957
798236,95089
798236,506652
798236,765242
798236,12058
798236,294618
798236,111635
798236,809608
798236,350486
798236,261569
798236,230772
798236,756099
798236,467145
798236,319670
798236,333519
798236,24484
798236,923817
798236,168308
798236,707549
798236,949057
798236,537251
798236,415224
798236,131806
798236,172506
798236,950791
798236,783657
798236,77174
798236,35970
798236,50997
798236,481191
798236,102792
